,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3335,2018-11-12,2020-02-20,13.0,14.0445936482806,8.035335756004613,10.35546875
3336,2018-11-12,2020-01-20,12.0,12.730181764674404,6.084848038953365,8.3125
3337,2018-11-12,2019-12-20,11.0,11.550062900738432,5.000571824894835,7.267578125
3338,2018-11-12,2019-11-20,10.0,10.3608039620017,3.608039620017003,5.568359375
3339,2018-11-12,2019-10-21,9.0,9.197394517685437,2.1932724187270756,3.6015625
3340,2018-11-12,2019-09-20,8.0,8.319203782931314,3.9900472866414294,7.10546875
3341,2018-11-12,2019-08-20,7.0,7.2392124584401,3.4173208348585757,6.59375
3342,2018-11-12,2019-07-22,6.0,6.233636350033023,3.8939391672170456,8.15234375
3343,2018-11-12,2019-06-20,5.0,5.16536072433677,3.307214486735397,7.6640625
3344,2018-11-12,2019-05-20,4.0,4.056246482712913,1.4061620678228248,3.58984375
3345,2018-11-12,2019-04-23,3.0,3.098079783561827,3.2693261187275593,9.2265625
3346,2018-11-12,2019-03-20,2.0,2.0125592160299703,0.6279608014985172,2.0234375
3347,2018-11-12,2019-02-20,1.0,0.9864092895765008,-1.3590710423499242,-4.875
3348,2018-11-12,2019-01-21,,,,
3349,2018-11-12,2018-12-20,,,,
3350,2018-11-12,2018-11-20,,,,
3366,2018-10-10,2023-01-20,49.0,47.9387164520082,-2.165884791819998,-0.958984375
3367,2018-10-10,2022-12-20,48.0,45.867119762066366,-4.44350049569507,-2.0244140625
3368,2018-10-10,2022-11-21,47.0,46.11760319340296,-1.8774400140362624,-0.8603515625
3369,2018-10-10,2022-10-20,46.0,43.707143687220274,-4.984470245173318,-2.36328125
3370,2018-10-10,2022-09-20,45.0,44.2899503326953,-1.5778881495660042,-0.751953125
3371,2018-10-10,2022-08-22,44.0,45.52758897929668,3.471793134765184,1.65185546875
3372,2018-10-10,2022-07-20,43.0,43.21017484942492,0.48877871959282904,0.2412109375
3373,2018-10-10,2022-06-20,42.0,40.44456330152662,-3.703420710650902,-1.892578125
3374,2018-10-10,2022-05-20,41.0,41.457068315743335,1.1148007701056952,0.572265625
3375,2018-10-10,2022-04-20,40.0,42.85577461499594,7.139436537489843,3.662109375
3376,2018-10-10,2022-03-21,39.0,42.18719504523898,8.172294987792256,4.26953125
3377,2018-10-10,2022-02-21,38.0,41.011345187500076,7.92459259868441,4.2255859375
3378,2018-10-10,2022-01-20,37.0,41.44043501729919,12.001175722430236,6.4833984375
3379,2018-10-10,2021-12-20,36.0,41.25763671048042,14.604546418001165,8.029296875
3380,2018-10-10,2021-11-22,35.0,41.020885777394376,17.20253079255536,9.5888671875
3381,2018-10-10,2021-10-20,34.0,38.89233050506652,14.389207367842701,8.3349609375
3382,2018-10-10,2021-09-20,33.0,37.47143441446893,13.549801255966457,8.07421875
3383,2018-10-10,2021-08-20,32.0,36.77143061881436,14.910720683794864,9.107421875
3384,2018-10-10,2021-07-20,31.0,35.19259952367636,13.524514592504378,8.5390625
3385,2018-10-10,2021-06-21,30.0,33.761818416886406,12.539394722954686,8.1484375
